-0.0369473071,0.0204747165,-0.303457032,-0.2033923182,-0.2824565736,-0.1906198573
-0.0374336618,0.0203239895,-0.3026800698,-0.2039775339,-0.2777986044,-0.1905575087
-0.0372177092,0.0204634601,-0.3026297059,-0.2023692168,-0.2777877921,-0.190634827
-0.037249131,0.0204605239,-0.30254244,-0.2062224918,-0.2782609607,-0.1904528671
-0.0369917447,0.0205312838,-0.3030027081,-0.2071584161,-0.2771264539,-0.1903995009
-0.0366633748,0.0213895602,-0.3031462069,-0.2032164288,-0.2798221153,-0.1906089867
-0.036464619,0.0209700687,-0.3035325485,-0.2027093093,-0.2788836942,-0.1906265037
-0.0373958085,0.0205842189,-0.3034777253,-0.2031138518,-0.2828593256,-0.1906362139
-0.0371624089,0.0214435718,-0.3029221397,-0.2025964806,-0.2773797957,-0.1906208959
-0.0370007742,0.0209249357,-0.3033688266,-0.2027701466,-0.2748880642,-0.1905952152
-0.0372381142,0.0212783818,-0.3030175823,-0.2035064187,-0.2735045308,-0.1905501385
-0.0370498966,0.0208185766,-0.3034301388,-0.2032630513,-0.2731021407,-0.1905590855
-0.0373143138,0.0204318125,-0.3036215064,-0.2084471339,-0.2759770176,-0.1903290577
-0.0374492675,0.0386662791,-0.292114247,-0.2031368136,-0.2740393827,-0.1905716612
-0.0369446976,0.0397029831,-0.2920236746,-0.201935986,-0.2750896055,-0.190636827
-0.0362531078,0.0404816494,-0.2917309472,-0.2069010707,-0.2762523076,-0.1904055023
-0.0366330587,0.0400655285,-0.2918948308,-0.2048210254,-0.2756898057,-0.1905018901
-0.0366934915,0.0405041199,-0.2920533869,-0.2016400044,-0.2898196482,-0.1896370136
-0.0377405831,0.0387826866,-0.2923541944,-0.2012358249,-0.2908530301,-0.1897407103
-0.0370345274,0.0395280704,-0.2920423334,-0.2031485844,-0.2932098572,-0.1845187201
-0.0366358613,0.0406794439,-0.2920579807,-0.2008460762,-0.2922127496,-0.1896035736
-0.0377648498,0.0384859904,-0.2922937626,-0.2031350048,-0.2907643062,-0.1861414075
-0.0374343961,0.0399789639,-0.2924481004,-0.202551795,-0.2860402126,-0.1903485325
-0.0375307184,0.0395617604,-0.2924078314,-0.2030024843,-0.2896496873,-0.1871242607
-0.0369157907,0.0402630066,-0.2921498871,-0.2030116971,-0.2903445099,-0.1866529163
-0.0361344704,0.0406882389,-0.2916998962,-0.2020887922,-0.2916873243,-0.1875535077
-0.0371735683,0.0370933144,-0.291897982,-0.2013167758,-0.2899572188,-0.1901696397
-0.036925119,0.0385091505,-0.2918655289,-0.2073974877,-0.2790774078,-0.1886671555
-0.0378710739,0.0377809939,-0.2922483754,-0.2034006215,-0.284561448,-0.1901239301
-0.0382177885,0.0374135984,-0.2923831084,-0.2067040231,-0.2813658232,-0.1871361128
-0.03606283,0.0387070694,-0.2914906386,-0.2060423533,-0.2815711612,-0.1883146307
-0.0355529281,0.0403992527,-0.2913565463,-0.205662557,-0.2838009807,-0.1861732082
-0.0367173392,0.0377369094,-0.2917295979,-0.2072988523,-0.2783200186,-0.1898942292
-0.0359138098,0.0395652497,-0.2914716714,-0.2051605102,-0.2820076855,-0.1896680094
-0.035748997,0.0400756598,-0.2914262972,-0.2063108621,-0.2824051658,-0.1866124279
-0.036974575,0.0388156356,-0.2919047053,-0.2065501926,-0.2807659268,-0.1882742147
-0.0373032696,0.038643907,-0.2920422548,-0.205810933,-0.2837548426,-0.1859090547
-0.0363837169,0.0376438757,-0.2915751198,-0.2048478682,-0.2820165411,-0.1903425025
-0.0361852425,0.0378043629,-0.291495222,-0.2081463955,-0.2772425706,-0.1894713008
-0.0368352249,0.0391182988,-0.2918591735,-0.2069569959,-0.2817599607,-0.1860549093
-0.0365134453,0.0366288887,-0.2915767334,-0.207205257,-0.2693556708,-0.1906533872
-0.0371573767,0.0386973267,-0.2919799346,-0.2068306514,-0.2694116399,-0.190653288
-0.0355157935,0.0408121848,-0.2913628906,-0.2065509723,-0.2723035773,-0.1905162034
-0.0355191683,0.0408560578,-0.2913668407,-0.2070502909,-0.2733558232,-0.1904621667
-0.0369000705,0.0365943316,-0.2917478364,-0.206333062,-0.273418066,-0.1904641359
-0.0377073308,0.0382469747,-0.2922010093,-0.2034384841,-0.2695932387,-0.1906680226
-0.0373784157,0.0387216179,-0.2920802061,-0.2053488707,-0.2707422543,-0.1905995734
-0.0372564377,0.0376251635,-0.2919646442,-0.2075052778,-0.269745913,-0.1906325525
-0.0361169164,0.0383976158,-0.291497635,-0.2054795968,-0.2701767084,-0.1906258557
-0.037687121,0.0378944904,-0.2921723633,-0.203807015,-0.2880969242,-0.186479554
-0.0357153039,0.0399118729,-0.2914021106,-0.2044515341,-0.2878613175,-0.1853102466
-0.0364004303,0.0425608806,-0.2927803593,-0.2036591036,-0.2913115747,-0.1847388657
-0.0359038818,0.0424205303,-0.292279801,-0.2035013341,-0.2868832207,-0.1878766549
-0.0364036539,0.0422202369,-0.2926103078,-0.2035550038,-0.2904486484,-0.1855004383
-0.0367496651,0.0413639431,-0.2924750167,-0.2058148951,-0.2852278244,-0.1841939832
-0.0355264631,0.0421250096,-0.2918035178,-0.2048019014,-0.2877551876,-0.1846606474
-0.0365215047,0.0409668905,-0.2920762753,-0.2037764237,-0.2859506817,-0.1879064286
-0.0357575935,0.041417334,-0.2916443009,-0.2040985582,-0.2888687229,-0.1853922857
-0.0360657705,0.0423605602,-0.2923893517,-0.2044276407,-0.2886086555,-0.1848840989
-0.036175369,0.0426557099,-0.2926338728,-0.2066897141,-0.2835051724,-0.1843077053
-0.0364431664,0.0409715307,-0.2920108936,-0.2080103101,-0.2797056552,-0.1864508708
-0.0360143624,0.0419363397,-0.2921296565,-0.2086649948,-0.2770689878,-0.1885326322
-0.0359090692,0.0420563575,-0.2920995092,-0.2086884033,-0.2769183898,-0.1886833012
-0.0377038974,0.0395337074,-0.2926248277,-0.2078794198,-0.2808901024,-0.185144989
-0.0377479404,0.0398459121,-0.2931040605,-0.2081194176,-0.2807209181,-0.1848288551
-0.0380610183,0.0389251958,-0.2930851799,-0.2072208419,-0.2815999689,-0.1856800547
-0.0378847032,0.0391690159,-0.2927961418,-0.2085863115,-0.2713400639,-0.1905484486
-0.037964477,0.0393863503,-0.2932843566,-0.2092737353,-0.274290017,-0.1904018932
-0.0378346438,0.039472588,-0.2929697304,-0.211523193,-0.2713472017,-0.1905278386
-0.0381992322,0.0383798572,-0.2929253473,-0.2089512045,-0.2706497109,-0.1905791175
-0.0380400682,0.0396964815,-0.2938606385,-0.2099334269,-0.2684924501,-0.1906760443
-0.0379119686,0.0396276771,-0.2933823316,-0.2137175797,-0.2687669178,-0.1906367363
-0.037948513,0.0395749521,-0.2934398519,-0.2100248187,-0.2718138543,-0.1905157454
-0.0381527789,0.0381505288,-0.2925289383,-0.2123766897,-0.2689350035,-0.1906379092
-0.0379324456,0.0389115047,-0.2926655077,-0.2043394842,-0.2923807818,-0.1796814782
-0.0360959549,0.0377382141,-0.2914698174,-0.2045555159,-0.2904592838,-0.183026384
-0.0355428642,0.0389667318,-0.2913319035,-0.2046534437,-0.2921690044,-0.1775683105
-0.0353281406,0.0402041325,-0.2912815695,-0.2059530523,-0.2860054516,-0.1831086763
-0.0352050146,0.0386389066,-0.2912431123,-0.2047270986,-0.2906552551,-0.1810291307
-0.0358706589,0.0379679282,-0.2914124977,-0.204637106,-0.2921156069,-0.1778523614
-0.0352597469,0.037213551,-0.2912512606,-0.2046216195,-0.2917779865,-0.1788972295
-0.0354430174,0.0383925402,-0.2913036492,-0.2037425288,-0.2929194539,-0.1833318632
-0.0361104877,0.0377394996,-0.2914735827,-0.2059476155,-0.286083349,-0.1829446665
-0.0355921201,0.0386824713,-0.291343448,-0.2057068416,-0.286703851,-0.1833272746
-0.0358144266,0.0388645794,-0.2914017313,-0.2047102488,-0.2908870931,-0.1805467261
-0.0356329513,0.0370098544,-0.2913469569,-0.2091728877,-0.2771447908,-0.18739756
-0.0351544529,0.0409156665,-0.2912396342,-0.2097579305,-0.2775877483,-0.1856484261
-0.035312251,0.0381168511,-0.2912686545,-0.2100609566,-0.2760883968,-0.1872867078
-0.0357876279,0.0370750721,-0.2913872499,-0.2101505382,-0.277046365,-0.1857088557
-0.0383485959,0.0352521259,-0.2923108883,-0.2075500017,-0.2831772104,-0.1810914316
-0.0368433806,0.0360533127,-0.2916911528,-0.2084297775,-0.2819136054,-0.1800997936
-0.0382224779,0.0369877486,-0.2923600152,-0.2084056752,-0.2821000714,-0.1794192578
-0.0382158854,0.035912221,-0.2922919487,-0.2071839139,-0.2838791968,-0.1806829563
-0.0373999842,0.0361536128,-0.2919443388,-0.2077840045,-0.2823735723,-0.1830067098
-0.0380884197,0.0355134444,-0.2922112066,-0.2084800866,-0.2815295178,-0.1814963989
-0.0378614925,0.0361311777,-0.2921478726,-0.2083389695,-0.2819716554,-0.1805394613
-0.0379934704,0.0361584696,-0.2922081188,-0.2079982118,-0.2828941444,-0.1789052059
-0.0379496501,0.0366746475,-0.2922199267,-0.212382787,-0.2719108035,-0.1898903305
-0.0373647383,0.0366730064,-0.2919601482,-0.2155042698,-0.2681242466,-0.1902465519
-0.0382537787,0.0354977704,-0.2922836706,-0.2131286156,-0.2719958926,-0.1885527003
-0.0357822558,0.0428315495,-0.2923202971,-0.2158460071,-0.2686012167,-0.189004111
-0.035318369,0.043808604,-0.2921809307,-0.2156144366,-0.2720322736,-0.1844497681
-0.0356049146,0.0431619329,-0.2922519374,-0.2119127038,-0.2733007442,-0.1886584755
-0.0357968687,0.0434108254,-0.2925379556,-0.2145214151,-0.2724219412,-0.1856707488
-0.0356932425,0.0435609315,-0.2924829967,-0.212198532,-0.2737637935,-0.1875271477
-0.0357492871,0.0425440939,-0.2921856255,-0.2137252223,-0.2704041566,-0.1898684392
-0.0359332054,0.042940414,-0.2925148518,-0.2147754338,-0.2705644412,-0.1879267344
-0.0356353507,0.044103279,-0.2926125763,-0.214571459,-0.2716929113,-0.1866370856
-0.0355066606,0.0425149462,-0.2919238931,-0.2115494674,-0.2727718039,-0.1900106496
-0.0372415402,0.0407390615,-0.2926676265,-0.2120485165,-0.2729656918,-0.1889187622
-0.0374421088,0.0404786807,-0.2929561198,-0.2040669115,-0.2946923828,-0.1785449657
-0.036899384,0.0417859477,-0.2932528223,-0.2044117653,-0.2935197137,-0.1768866634
-0.0373574562,0.0408559682,-0.2933123304,-0.2040822533,-0.295222228,-0.1778994646
-0.0370844478,0.041258263,-0.2930052145,-0.2042079558,-0.296161874,-0.1759520668
-0.0370064672,0.0414826745,-0.2931132323,-0.2042213991,-0.2945975589,-0.1773791808
-0.0365266786,0.0423110428,-0.2927904576,-0.2056575123,-0.2889948542,-0.1777853549
-0.0365815187,0.0421710536,-0.2927463641,-0.206142954,-0.2867645839,-0.1796930094
-0.0377851726,0.0403393473,-0.2939966286,-0.2052439247,-0.2900160232,-0.1783485073
-0.036926788,0.0414387441,-0.292735191,-0.2065026217,-0.2858761318,-0.1792043064
-0.037034441,0.041454155,-0.2931674056,-0.2058820085,-0.2872577318,-0.1804246196
-0.0383820094,0.0389495753,-0.2939737612,-0.206269734,-0.2859297446,-0.1808195634
-0.0388524626,0.0380112661,-0.2938760061,-0.2057993341,-0.2878264362,-0.1796294872
-0.0389209516,0.0380058806,-0.2939916927,-0.2064339479,-0.286941501,-0.1770674747
-0.0385496565,0.0382723806,-0.2935994874,-0.2059527092,-0.2889303635,-0.1757293047
-0.0387077279,0.0383015477,-0.2939076757,-0.2063231847,-0.2848584787,-0.1830853856
-0.0390012095,0.0379102634,-0.2940388344,-0.2101706511,-0.2793007209,-0.1790724512
-0.0387299795,0.0379247841,-0.2935739532,-0.2102501098,-0.2788873566,-0.1808508863
-0.0384901761,0.0380737268,-0.2932976958,-0.2108772886,-0.2778713567,-0.1820859706
-0.0383595723,0.0392529193,-0.2942344619,-0.2102246471,-0.2787094198,-0.1820497023
-0.0382721843,0.0394214456,-0.2942469098,-0.2102165173,-0.2788311977,-0.1814148231
-0.0387954986,0.038144273,-0.2939070443,-0.2113281859,-0.2757618385,-0.1854789548
-0.0391180855,0.0375627506,-0.2939012734,-0.2126875551,-0.2743959049,-0.1855309464
-0.0349789584,0.0413963008,-0.2912023323,-0.2104204417,-0.2759180244,-0.1868864814
-0.0337978484,0.0388663223,-0.2909396849,-0.2111207242,-0.275664908,-0.1860536748
-0.034885187,0.0374689569,-0.2911623335,-0.2136067013,-0.2734320642,-0.1856429042
-0.0341512736,0.0387513495,-0.2910137968,-0.214595759,-0.2735696351,-0.1835221504
-0.0349165758,0.0399326835,-0.2911816267,-0.2093725348,-0.2798392483,-0.1823126694
-0.034962598,0.0411812965,-0.2911977696,-0.2094666002,-0.2795529136,-0.1829492972
-0.0346239386,0.0394749802,-0.2911174209,-0.209368501,-0.2799115932,-0.181963021
-0.0344164332,0.037773802,-0.2910648204,-0.209326878,-0.281051734,-0.1762426269
-0.0342378449,0.038600319,-0.2910313192,-0.2090294389,-0.2809943709,-0.1793963274
-0.0342868668,0.039524349,-0.2910464285,-0.2091131977,-0.2805452652,-0.1810050887
-0.0342874462,0.038623413,-0.291041922,-0.2185255379,-0.2683375106,-0.1868787181
-0.0344710357,0.0395015953,-0.2910852389,-0.2173487904,-0.2686534016,-0.187474457
-0.0348925532,0.0385753266,-0.291169575,-0.2203906731,-0.267530222,-0.1864056002
-0.0342528529,0.0390307646,-0.291036703,-0.2185734887,-0.2679206648,-0.1874751834
-0.0356058682,0.0350937359,-0.2913158781,-0.2187391641,-0.2690349262,-0.1856108097
-0.0360153906,0.0359924775,-0.2914365654,-0.2222620165,-0.2672149358,-0.185170774
-0.0352540546,0.0365968711,-0.2912433951,-0.2164868745,-0.2685148731,-0.1884792008
-0.035969704,0.0364596139,-0.2914308816,-0.2163668336,-0.2687236466,-0.1882686893
-0.0358936727,0.0353142664,-0.2913950581,-0.2175232045,-0.2673607442,-0.1893004955
-0.0354310798,0.0361958823,-0.2912847396,-0.2190078102,-0.2684862854,-0.1862070263
-0.0365247651,0.0359881007,-0.2915712913,-0.216546526,-0.269492467,-0.1869222378
-0.0360455817,0.035700636,-0.2914405526,-0.2241887702,-0.2666166736,-0.1843198571
-0.0352197184,0.036692325,-0.2912356183,-0.2049615521,-0.293032775,-0.1699692569
-0.0371756804,0.0354861516,-0.2917932931,-0.2042909259,-0.2959816729,-0.1752681252
-0.0380430915,0.0348505992,-0.2921348994,-0.2046591463,-0.2941929109,-0.1727024445
-0.0368108295,0.0357781571,-0.2916518596,-0.2046055089,-0.2934880965,-0.1750327833
-0.0372451077,0.034258654,-0.2917132135,-0.2044172093,-0.295772881,-0.1735680227
-0.0380213696,0.0342351048,-0.2920686995,-0.2065758565,-0.2872656605,-0.1745765135
-0.0373325565,0.0343864468,-0.2917651695,-0.2051931407,-0.292355748,-0.1690079653
-0.0380450755,0.0347218103,-0.2921240555,-0.2066768988,-0.2869588314,-0.1745891714
-0.03809045,0.0344158902,-0.292117031,-0.2068614145,-0.2863743934,-0.174758358
-0.0373293343,0.034029841,-0.2917311283,-0.2055882402,-0.2908097741,-0.1711531696
-0.0378359764,0.0351927283,-0.2920707133,-0.2051581317,-0.2918883341,-0.1724766065
-0.0368353602,0.0356294741,-0.2916495871,-0.2051590595,-0.2915336421,-0.1746067896
-0.0389804752,0.0366979083,-0.2930932502,-0.2059093191,-0.2894904906,-0.1732774998
-0.0386166382,0.0368113611,-0.2926221377,-0.2052502769,-0.2923690231,-0.1678844708
-0.039105115,0.0366735806,-0.2932583321,-0.2046930585,-0.2928842495,-0.1749386802
-0.0388113452,0.0367771099,-0.2928809748,-0.2065817497,-0.2874622533,-0.1732788512
-0.0394343813,0.0365242608,-0.2936728324,-0.2052952067,-0.2914301326,-0.1727477469
-0.0387839122,0.0357099167,-0.2925722071,-0.2195549537,-0.2662772584,-0.1891739496
-0.0389565041,0.0363577966,-0.2929739223,-0.2227657149,-0.2639873169,-0.189932967
-0.0388608874,0.0367998671,-0.2929548287,-0.2208755534,-0.264726008,-0.1904839931
-0.0393922362,0.0362729119,-0.2935510787,-0.2210903006,-0.2665580541,-0.1872840369
-0.0355016957,0.0446035896,-0.2940908681,-0.2180866192,-0.266940662,-0.1894553413
-0.0354440376,0.0446012441,-0.2932454224,-0.2204856821,-0.2664861434,-0.1879649678
-0.0355324271,0.044478711,-0.2936430284,-0.2209359233,-0.2666392744,-0.1872948373
-0.0353505914,0.0447629526,-0.293054194,-0.2221213039,-0.2639212093,-0.1906414606
-0.0358932169,0.0437134704,-0.2933777124,-0.2229284354,-0.2643602339,-0.1891707571
-0.0354401281,0.0447104764,-0.2939673278,-0.2132537779,-0.2760944997,-0.1752905555
-0.0361737626,0.043076071,-0.2928696771,-0.2111450779,-0.2788055382,-0.1749706863
-0.0348026399,0.0424098396,-0.291269172,-0.2116583451,-0.2780070425,-0.1758160927
-0.0349959877,0.0443463121,-0.2921261747,-0.2119317452,-0.2768369908,-0.180390084
-0.0331380475,0.0449586801,-0.291008642,-0.2119268022,-0.2773336611,-0.1776743548
-0.0337929648,0.0448157459,-0.291429573,-0.2112538723,-0.2779175573,-0.1791296315
-0.034513137,0.0433954578,-0.291424694,-0.2108548289,-0.2790922201,-0.175405489
-0.034592575,0.0434161921,-0.2914898492,-0.2125268334,-0.2768919092,-0.175939894
-0.0343328084,0.0432756179,-0.2912498396,-0.212983552,-0.2766311468,-0.174201744
-0.0350604247,0.0437089542,-0.2919367739,-0.2160759502,-0.2725514111,-0.1808773338
-0.0351407931,0.0432129788,-0.2918112563,-0.2131849343,-0.2752500487,-0.1817901462
-0.0337130843,0.0445598095,-0.2912769985,-0.2159640612,-0.2730919115,-0.1782301664
-0.0350149564,0.0421758514,-0.2913361428,-0.2159896992,-0.2727255609,-0.1803285315
-0.0351683961,0.0426627661,-0.2916274756,-0.2154280313,-0.2730189096,-0.1819265723
-0.0351465597,0.0445679152,-0.2923171835,-0.2136233442,-0.2747708157,-0.1820823198
-0.0340211616,0.0439452474,-0.2912723239,-0.2150789045,-0.2737656435,-0.1794479258
-0.0338351281,0.0448181252,-0.2914609611,-0.2085672813,-0.2832312327,-0.1680785385
-0.0341256571,0.0449370833,-0.2917152239,-0.2078857919,-0.2839347699,-0.1735124206
-0.0341264249,0.0435783961,-0.2912126356,-0.2083051571,-0.2836651261,-0.1684337993
-0.0346718916,0.0426621112,-0.29126799,-0.2076597743,-0.2842441457,-0.1745066614
-0.0370386043,0.0420117435,-0.2940923781,-0.2082733192,-0.2837177872,-0.1684773758
-0.0365064488,0.0426471728,-0.2932820453,-0.2078421064,-0.2842849717,-0.1706193065
-0.0372764435,0.0414951882,-0.2940881854,-0.2081495025,-0.2843374305,-0.1642394791
-0.0363810565,0.0427575295,-0.2930290844,-0.2087334652,-0.2827936259,-0.1695799674
-0.0365513836,0.0427600157,-0.2936127597,-0.2210313854,-0.2690936207,-0.1821256085
-0.0372662079,0.0413776381,-0.2938681643,-0.2170312049,-0.2724083923,-0.1770718524
-0.0378963868,0.0403294645,-0.2943619373,-0.2224113396,-0.2682108028,-0.1821908552
-0.0368553655,0.0419330168,-0.2933446497,-0.2183721686,-0.2711174654,-0.1799229983
-0.036960529,0.0419521894,-0.2937328079,-0.2215414672,-0.2685476862,-0.1835634637
-0.0375882017,0.0409309214,-0.2942604359,-0.217305257,-0.2716206119,-0.1810274529
-0.0377641331,0.0405040394,-0.2941867872,-0.2165048684,-0.271846514,-0.1828316245
-0.038368181,0.0384474819,-0.2960100887,-0.2165430581,-0.2724916675,-0.1785230308
-0.0385348698,0.0385572005,-0.2950670717,-0.2223088402,-0.2682981418,-0.1820458946
-0.0390257475,0.0373588951,-0.2952636334,-0.2213751522,-0.2686511928,-0.1835742203
-0.0387112376,0.0385632829,-0.2942843082,-0.2170562197,-0.2714606692,-0.1830709066
-0.0389507712,0.0376114624,-0.2950976953,-0.2185128295,-0.2711760922,-0.1789729599
-0.0391977991,0.0372911416,-0.294644049,-0.2073117401,-0.285039782,-0.1745934459
-0.0387907893,0.0376066755,-0.2958063064,-0.2075148068,-0.2850592868,-0.1706055081
-0.0381846518,0.0382724359,-0.2971543956,-0.2073105212,-0.285388564,-0.172431439
-0.038244141,0.0383898617,-0.2966648671,-0.2057234133,-0.2909195064,-0.1679920529
-0.0391816707,0.0375495769,-0.294209427,-0.2065518357,-0.2883094949,-0.1685739674
-0.0382591966,0.0395358464,-0.2943592141,-0.2055528654,-0.2914793751,-0.1677310129
-0.0389000822,0.0378340849,-0.2948841293,-0.2073441724,-0.2848198644,-0.1753538818
-0.0387813289,0.0376944031,-0.2956761911,-0.2078412909,-0.2850155967,-0.1646640318
-0.0393172245,0.0373053552,-0.2940942791,-0.2058880409,-0.2904075051,-0.1680658979
-0.0382243813,0.0381839315,-0.2971537279,-0.2067131678,-0.2883748353,-0.1650933487
-0.038565332,0.038863697,-0.2943348735,-0.20647963,-0.2885234896,-0.1686077978
-0.0381745458,0.0382425247,-0.2972570293,-0.2056304294,-0.2913736473,-0.1669168562
-0.0388040738,0.038184592,-0.2946186945,-0.2071193868,-0.2857174699,-0.1740093419
-0.0390724094,0.0374895655,-0.294804284,-0.2068235362,-0.2869263044,-0.1720677171
-0.039443871,0.0370526807,-0.2940345844,-0.2058754038,-0.2905428012,-0.1674588006
-0.0386034701,0.0382866514,-0.295296024,-0.2075239301,-0.2854713532,-0.1678501235
-0.038637063,0.0387204056,-0.2943014145,-0.2258952527,-0.2648407067,-0.1862764857
-0.0393118732,0.0371440816,-0.2944328805,-0.2304109295,-0.2611528575,-0.1904224198
-0.0328587114,0.0392886971,-0.290816677,-0.2300851276,-0.2612021214,-0.1905222149
-0.0333035362,0.0389072306,-0.2908674818,-0.2247725366,-0.2638369115,-0.188779665
-0.0326455663,0.0394443927,-0.2907913479,-0.2250993651,-0.2652920187,-0.1859113091
-0.0334562389,0.0402191296,-0.2909373912,-0.2267749807,-0.2634982769,-0.188232264
-0.0334698036,0.0388200471,-0.2908884864,-0.2248670837,-0.2651919065,-0.1862312835
-0.0345228138,0.0405837103,-0.2911057269,-0.224842053,-0.2635564433,-0.1892550775
-0.0332283872,0.0399801442,-0.2908955713,-0.2253279016,-0.264831148,-0.1866257017
-0.0334567007,0.0402308351,-0.290937884,-0.212041202,-0.2782587456,-0.1686802297
-0.0327735003,0.0397318588,-0.2908204029,-0.2101040782,-0.2813981018,-0.1594351893
-0.0320634084,0.0391630772,-0.2906964734,-0.2119956992,-0.2781230746,-0.1709154743
-0.0341544249,0.040579014,-0.2910519931,-0.2114266752,-0.2787337991,-0.1718471233
-0.0326739566,0.0389905129,-0.2907789707,-0.2111565038,-0.2790393064,-0.1721075229
-0.0326884738,0.039450493,-0.2907978084,-0.2098181528,-0.2815441537,-0.1617867471
-0.0313395873,0.0374142579,-0.2909335961,-0.2103263476,-0.2805195737,-0.1665658417
-0.0327697951,0.0377325279,-0.2909251569,-0.2105815297,-0.2794891269,-0.1750080161
-0.033796044,0.0377863046,-0.2909634412,-0.2114421191,-0.2785590727,-0.1736739101
-0.03398678,0.0374483236,-0.291058926,-0.2097941382,-0.2810974812,-0.1673588044
-0.0331831035,0.0374405059,-0.2910202353,-0.211222323,-0.2788058258,-0.1739067223
-0.0327277387,0.0378184702,-0.2909012031,-0.2099776549,-0.2812972107,-0.1624127159
-0.0332746843,0.0378761614,-0.2909142346,-0.2102243218,-0.2803922684,-0.1695061002
-0.0334821855,0.0378614825,-0.2909284645,-0.2111434979,-0.2788680947,-0.174297317
-0.0350379625,0.0368097274,-0.2912053292,-0.2117348558,-0.2784481282,-0.1708144529
-0.0349556977,0.0358122856,-0.2912541069,-0.2122734331,-0.2777967698,-0.170791196
-0.0349430242,0.0350970911,-0.2912881179,-0.2111063312,-0.2791536836,-0.1714808395
